"","x"
"95766","Sedang"
"95767","Sedang"
"95768","Sedang"
"95769","Sedang"
"95770","Sedang"
"95771","Sedang"
"95772","Sedang"
"95773","Sedang"
"95774","Sedang"
"95775","Sedang"
"95776","Sedang"
"95777","Sedang"
"95778","Sedang"
"95779","Sedang"
"95780","Sedang"
"95781","Sedang"
"95782","Sedang"
"95783","Sedang"
"95784","Sedang"
"95785","Sedang"
"95786","Sedang"
"95787","Sedang"
"95788","Sedang"
"95789","Sedang"
"95790","Sedang"
"95791","Sedang"
"95792","Sedang"
"95793","Sedang"
"95794","Sedang"
"95795","Sedang"
"95796","Sedang"
"95797","Sedang"
"95798","Sedang"
"95799","Sedang"
"95800","Sedang"
"95801","Sedang"
"95802","Sedang"
"95803","Sedang"
"95804","Sedang"
"95805","Sedang"
"95806","Sedang"
"95807","Sedang"
"95808","Sedang"
"95809","Sedang"
"95810","Sedang"
"95811","Sedang"
"95812","Sedang"
"95813","Sedang"
"95814","Sedang"
"95815","Sedang"
"95816","Sedang"
"95817","Sedang"
"95818","Sedang"
"95819","Sedang"
"95820","Sedang"
"95821","Sedang"
"95822","Sedang"
"95823","Sedang"
"95824","Sedang"
"95825","Sedang"
"95826","Sedang"
"95827","Sedang"
"95828","Sedang"
"95829","Sedang"
"95830","Sedang"
"95831","Sedang"
"95832","Sedang"
"95833","Sedang"
"95834","Sedang"
"95835","Sedang"
"95836","Sedang"
"95837","Sedang"
"95838","Sedang"
"95839","Sedang"
"95840","Sedang"
"95841","Sedang"
"95842","Sedang"
"95843","Sedang"
"95844","Sedang"
"95845","Sedang"
"95846","Sedang"
"95847","Sedang"
"95848","Sedang"
"95849","Sedang"
"95850","Sedang"
"95851","Sedang"
"95852","Sedang"
"95853","Sedang"
"95854","Sedang"
"95855","Sedang"
"95856","Sedang"
"95857","Sedang"
"95858","Sedang"
"95859","Sedang"
"95860","Sedang"
"95861","Sedang"
"95862","Sedang"
"95863","Sedang"
"95864","Sedang"
"95865","Sedang"
"95866","Sedang"
"95867","Sedang"
"95868","Sedang"
"95869","Sedang"
"95870","Sedang"
"95871","Sedang"
"95872","Sedang"
"95873","Sedang"
"95874","Sedang"
"95875","Sedang"
"95876","Sedang"
"95877","Sedang"
"95878","Sedang"
"95879","Sedang"
"95880","Sedang"
"95881","Sedang"
"95882","Sedang"
"95883","Sedang"
"95884","Sedang"
"95885","Sedang"
"95886","Sedang"
"95887","Sedang"
"95888","Sedang"
"95889","Sedang"
"95890","Sedang"
"95891","Sedang"
"95892","Sedang"
"95893","Sedang"
"95894","Sedang"
"95895","Sedang"
"95896","Sedang"
"95897","Sedang"
"95898","Sedang"
"95899","Sedang"
"95900","Sedang"
"95901","Sedang"
"95902","Sedang"
"95903","Sedang"
"95904","Sedang"
"95905","Sedang"
"95906","Sedang"
"95907","Sedang"
"95908","Sedang"
"95909","Sedang"
"95910","Sedang"
"95911","Sedang"
"95912","Sedang"
"95913","Sedang"
"95914","Sedang"
"95915","Sedang"
"95916","Sedang"
"95917","Sedang"
"95918","Sedang"
"95919","Sedang"
"95920","Sedang"
"95921","Sedang"
"95922","Sedang"
"95923","Sedang"
"95924","Sedang"
"95925","Sedang"
"95926","Sedang"
"95927","Sedang"
"95928","Sedang"
"95929","Sedang"
"95930","Sedang"
"95931","Sedang"
"95932","Sedang"
"95933","Sedang"
"95934","Sedang"
"95935","Sedang"
"95936","Sedang"
"95937","Sedang"
"95938","Sedang"
"95939","Sedang"
"95940","Sedang"
"95941","Sedang"
"95942","Sedang"
"95943","Sedang"
"95944","Sedang"
"95945","Sedang"
"95946","Sedang"
"95947","Sedang"
"95948","Sedang"
"95949","Sedang"
"95950","Sedang"
"95951","Sedang"
"95952","Sedang"
"95953","Sedang"
"95954","Sedang"
"95955","Sedang"
"95956","Sedang"
"95957","Sedang"
"95958","Sedang"
"95959","Sedang"
"95960","Sedang"
"95961","Sedang"
"95962","Sedang"
"95963","Sedang"
"95964","Sedang"
"95965","Sedang"
"95966","Sedang"
"95967","Sedang"
"95968","Sedang"
"95969","Sedang"
"95970","Sedang"
"95971","Sedang"
"95972","Sedang"
"95973","Sedang"
"95974","Sedang"
"95975","Sedang"
"95976","Sedang"
"95977","Sedang"
"95978","Sedang"
"95979","Sedang"
"95980","Sedang"
"95981","Sedang"
"95982","Sedang"
"95983","Sedang"
"95984","Sedang"
"95985","Sedang"
"95986","Sedang"
"95987","Sedang"
"95988","Sedang"
"95989","Sedang"
"95990","Sedang"
"95991","Sedang"
"95992","Sedang"
"95993","Sedang"
"95994","Sedang"
"95995","Sedang"
"95996","Sedang"
"95997","Sedang"
"95998","Sedang"
"95999","Sedang"
"96000","Sedang"
"96001","Sedang"
"96002","Sedang"
"96003","Sedang"
"96004","Sedang"
"96005","Sedang"
"96006","Sedang"
"96007","Sedang"
"96008","Sedang"
"96009","Sedang"
"96010","Sedang"
"96011","Sedang"
"96012","Sedang"
"96013","Sedang"
"96014","Sedang"
"96015","Sedang"
"96016","Sedang"
"96017","Sedang"
"96018","Sedang"
"96019","Sedang"
"96020","Sedang"
"96021","Sedang"
"96022","Sedang"
"96023","Sedang"
"96024","Sedang"
"96025","Sedang"
"96026","Sedang"
"96027","Sedang"
"96028","Sedang"
"96029","Sedang"
"96030","Sedang"
"96031","Sedang"
"96032","Sedang"
"96033","Sedang"
"96034","Sedang"
"96035","Sedang"
"96036","Sedang"
"96037","Sedang"
"96038","Sedang"
"96039","Sedang"
"96040","Sedang"
"96041","Sedang"
"96042","Sedang"
"96043","Sedang"
"96044","Sedang"
"96045","Sedang"
"96046","Sedang"
"96047","Sedang"
"96048","Sedang"
"96049","Sedang"
"96050","Sedang"
"96051","Sedang"
"96052","Sedang"
"96053","Sedang"
"96054","Sedang"
"96055","Sedang"
"96056","Sedang"
"96057","Sedang"
"96058","Sedang"
"96059","Sedang"
"96060","Sedang"
"96061","Sedang"
"96062","Sedang"
"96063","Sedang"
"96064","Sedang"
"96065","Sedang"
"96066","Sedang"
"96067","Sedang"
"96068","Sedang"
"96069","Sedang"
"96070","Sedang"
"96071","Sedang"
"96072","Sedang"
"96073","Sedang"
"96074","Sedang"
"96075","Sedang"
"96076","Sedang"
"96077","Sedang"
"96078","Sedang"
"96079","Sedang"
"96080","Sedang"
"96081","Sedang"
"96082","Sedang"
"96083","Sedang"
"96084","Sedang"
"96085","Sedang"
"96086","Sedang"
"96087","Sedang"
"96088","Sedang"
"96089","Sedang"
"96090","Sedang"
"96091","Sedang"
"96092","Sedang"
"96093","Sedang"
"96094","Sedang"
"96095","Sedang"
"96096","Sedang"
"96097","Sedang"
"96098","Sedang"
"96099","Sedang"
"96100","Sedang"
"96101","Sedang"
"96102","Sedang"
"96103","Sedang"
"96104","Sedang"
"96105","Sedang"
"96106","Sedang"
"96107","Sedang"
"96108","Sedang"
"96109","Sedang"
"96110","Sedang"
"96111","Sedang"
"96112","Sedang"
"96113","Sedang"
"96114","Sedang"
"96115","Sedang"
"96116","Sedang"
"96117","Sedang"
"96118","Sedang"
"96119","Sedang"
"96120","Sedang"
"96121","Sedang"
"96122","Sedang"
"96123","Sedang"
"96124","Sedang"
"96125","Sedang"
"96126","Sedang"
"96127","Sedang"
"96128","Sedang"
"96129","Sedang"
"96130","Sedang"
"96131","Sedang"
"96132","Sedang"
"96133","Sedang"
"96134","Sedang"
"96135","Sedang"
"96136","Sedang"
"96137","Sedang"
"96138","Sedang"
"96139","Sedang"
"96140","Sedang"
"96141","Sedang"
"96142","Sedang"
"96143","Sedang"
"96144","Sedang"
"96145","Sedang"
"96146","Sedang"
"96147","Sedang"
"96148","Sedang"
"96149","Sedang"
"96150","Sedang"
"96151","Sedang"
"96152","Sedang"
"96153","Sedang"
"96154","Sedang"
"96155","Sedang"
"96156","Sedang"
"96157","Sedang"
"96158","Sedang"
"96159","Sedang"
"96160","Sedang"
"96161","Sedang"
"96162","Sedang"
"96163","Sedang"
"96164","Sedang"
"96165","Sedang"
"96166","Sedang"
"96167","Sedang"
"96168","Sedang"
"96169","Sedang"
"96170","Sedang"
"96171","Sedang"
"96172","Sedang"
"96173","Sedang"
"96174","Sedang"
"96175","Sedang"
"96176","Sedang"
"96177","Sedang"
"96178","Sedang"
"96179","Sedang"
"96180","Sedang"
"96181","Sedang"
"96182","Sedang"
"96183","Sedang"
"96184","Sedang"
"96185","Sedang"
"96186","Sedang"
"96187","Sedang"
"96188","Sedang"
"96189","Sedang"
"96190","Sedang"
"96191","Sedang"
"96192","Sedang"
"96193","Sedang"
"96194","Sedang"
"96195","Sedang"
"96196","Sedang"
"96197","Sedang"
"96198","Sedang"
"96199","Sedang"
"96200","Sedang"
"96201","Sedang"
"96202","Sedang"
"96203","Sedang"
"96204","Sedang"
"96205","Sedang"
"96206","Sedang"
"96207","Sedang"
"96208","Sedang"
"96209","Sedang"
"96210","Sedang"
"96211","Sedang"
"96212","Sedang"
"96213","Sedang"
"96214","Sedang"
"96215","Sedang"
"96216","Sedang"
"96217","Sedang"
"96218","Sedang"
"96219","Sedang"
"96220","Sedang"
"96221","Sedang"
"96222","Sedang"
"96223","Sedang"
"96224","Sedang"
"96225","Sedang"
"96226","Sedang"
"96227","Sedang"
"96228","Sedang"
"96229","Sedang"
"96230","Sedang"
"96231","Sedang"
"96232","Sedang"
"96233","Sedang"
"96234","Sedang"
"96235","Sedang"
"96236","Sedang"
"96237","Sedang"
"96238","Sedang"
"96239","Sedang"
"96240","Sedang"
"96241","Sedang"
"96242","Sedang"
"96243","Sedang"
"96244","Sedang"
"96245","Sedang"
"96246","Sedang"
"96247","Sedang"
"96248","Sedang"
"96249","Sedang"
"96250","Sedang"
"96251","Sedang"
"96252","Sedang"
"96253","Sedang"
"96254","Sedang"
"96255","Sedang"
"96256","Sedang"
"96257","Sedang"
"96258","Sedang"
"96259","Sedang"
"96260","Sedang"
"96261","Sedang"
"96262","Sedang"
"96263","Sedang"
"96264","Sedang"
"96265","Sedang"
"96266","Sedang"
"96267","Sedang"
"96268","Sedang"
"96269","Sedang"
"96270","Sedang"
"96271","Sedang"
"96272","Sedang"
"96273","Sedang"
"96274","Sedang"
"96275","Sedang"
"96276","Sedang"
"96277","Sedang"
"96278","Sedang"
"96279","Sedang"
"96280","Sedang"
"96281","Sedang"
"96282","Sedang"
"96283","Sedang"
"96284","Sedang"
"96285","Sedang"
"96286","Sedang"
"96287","Sedang"
"96288","Sedang"
"96289","Sedang"
"96290","Sedang"
"96291","Sedang"
"96292","Sedang"
"96293","Sedang"
"96294","Sedang"
"96295","Sedang"
"96296","Sedang"
"96297","Sedang"
"96298","Sedang"
"96299","Sedang"
"96300","Sedang"
"96301","Sedang"
"96302","Sedang"
"96303","Sedang"
"96304","Sedang"
"96305","Sedang"
"96306","Sedang"
"96307","Sedang"
"96308","Sedang"
"96309","Sedang"
"96310","Sedang"
"96311","Sedang"
"96312","Sedang"
"96313","Sedang"
"96314","Sedang"
"96315","Sedang"
"96316","Sedang"
"96317","Sedang"
"96318","Sedang"
"96319","Sedang"
"96320","Sedang"
"96321","Sedang"
"96322","Sedang"
"96323","Sedang"
"96324","Sedang"
"96325","Sedang"
"96326","Sedang"
"96327","Sedang"
"96328","Sedang"
"96329","Sedang"
"96330","Sedang"
"96331","Sedang"
"96332","Sedang"
"96333","Sedang"
"96334","Sedang"
"96335","Sedang"
"96336","Sedang"
"96337","Sedang"
"96338","Sedang"
"96339","Sedang"
"96340","Sedang"
"96341","Sedang"
"96342","Sedang"
"96343","Sedang"
"96344","Sedang"
"96345","Sedang"
"96346","Sedang"
"96347","Sedang"
"96348","Sedang"
"96349","Sedang"
"96350","Sedang"
"96351","Sedang"
"96352","Sedang"
"96353","Sedang"
"96354","Sedang"
"96355","Sedang"
"96356","Sedang"
"96357","Sedang"
"96358","Sedang"
"96359","Sedang"
"96360","Sedang"
"96361","Sedang"
"96362","Sedang"
"96363","Sedang"
"96364","Sedang"
"96365","Sedang"
"96366","Sedang"
"96367","Sedang"
"96368","Sedang"
"96369","Sedang"
"96370","Sedang"
"96371","Sedang"
"96372","Sedang"
"96373","Sedang"
"96374","Sedang"
"96375","Sedang"
"96376","Sedang"
"96377","Sedang"
"96378","Sedang"
"96379","Sedang"
"96380","Sedang"
"96381","Sedang"
"96382","Sedang"
"96383","Sedang"
"96384","Sedang"
"96385","Sedang"
"96386","Sedang"
"96387","Sedang"
"96388","Sedang"
"96389","Sedang"
"96390","Sedang"
"96391","Sedang"
"96392","Sedang"
"96393","Sedang"
"96394","Sedang"
"96395","Sedang"
"96396","Sedang"
"96397","Sedang"
"96398","Sedang"
"96399","Sedang"
"96400","Sedang"
"96401","Sedang"
"96402","Sedang"
"96403","Sedang"
"96404","Sedang"
"96405","Sedang"
"96406","Sedang"
"96407","Sedang"
"96408","Sedang"
"96409","Sedang"
"96410","Sedang"
"96411","Sedang"
"96412","Sedang"
"96413","Sedang"
"96414","Sedang"
"96415","Sedang"
"96416","Sedang"
"96417","Sedang"
"96418","Sedang"
"96419","Sedang"
"96420","Sedang"
"96421","Sedang"
"96422","Sedang"
"96423","Sedang"
"96424","Sedang"
"96425","Sedang"
"96426","Sedang"
"96427","Sedang"
"96428","Sedang"
"96429","Sedang"
"96430","Sedang"
"96431","Sedang"
"96432","Sedang"
"96433","Sedang"
"96434","Sedang"
"96435","Sedang"
"96436","Sedang"
"96437","Sedang"
"96438","Sedang"
"96439","Sedang"
"96440","Sedang"
"96441","Sedang"
"96442","Sedang"
"96443","Sedang"
"96444","Sedang"
"96445","Sedang"
"96446","Sedang"
"96447","Sedang"
"96448","Sedang"
"96449","Sedang"
"96450","Sedang"
"96451","Sedang"
"96452","Sedang"
"96453","Sedang"
"96454","Sedang"
"96455","Sedang"
"96456","Sedang"
"96457","Sedang"
"96458","Sedang"
"96459","Sedang"
"96460","Sedang"
"96461","Sedang"
"96462","Sedang"
"96463","Sedang"
"96464","Sedang"
"96465","Sedang"
"96466","Sedang"
"96467","Sedang"
"96468","Sedang"
"96469","Sedang"
"96470","Sedang"
"96471","Sedang"
"96472","Sedang"
"96473","Sedang"
"96474","Sedang"
"96475","Sedang"
"96476","Sedang"
"96477","Sedang"
"96478","Sedang"
"96479","Sedang"
"96480","Sedang"
"96481","Sedang"
"96482","Sedang"
"96483","Sedang"
"96484","Sedang"
"96485","Sedang"
"96486","Sedang"
"96487","Sedang"
"96488","Sedang"
"96489","Sedang"
"96490","Sedang"
"96491","Sedang"
"96492","Sedang"
"96493","Sedang"
"96494","Sedang"
"96495","Sedang"
"96496","Sedang"
"96497","Sedang"
"96498","Sedang"
"96499","Sedang"
"96500","Sedang"
"96501","Sedang"
"96502","Sedang"
"96503","Sedang"
"96504","Sedang"
"96505","Sedang"
"96506","Sedang"
"96507","Sedang"
"96508","Sedang"
"96509","Sedang"
"96510","Sedang"
"96511","Sedang"
"96512","Sedang"
"96513","Sedang"
"96514","Sedang"
"96515","Sedang"
"96516","Sedang"
"96517","Sedang"
"96518","Sedang"
"96519","Sedang"
"96520","Sedang"
"96521","Sedang"
"96522","Sedang"
"96523","Sedang"
"96524","Sedang"
"96525","Sedang"
"96526","Sedang"
"96527","Sedang"
"96528","Sedang"
"96529","Sedang"
"96530","Sedang"
"96531","Sedang"
"96532","Sedang"
"96533","Sedang"
"96534","Sedang"
"96535","Sedang"
"96536","Sedang"
"96537","Sedang"
"96538","Sedang"
"96539","Sedang"
"96540","Sedang"
"96541","Sedang"
"96542","Sedang"
"96543","Sedang"
"96544","Sedang"
"96545","Sedang"
"96546","Sedang"
"96547","Sedang"
"96548","Sedang"
"96549","Sedang"
"96550","Sedang"
"96551","Sedang"
"96552","Sedang"
"96553","Sedang"
"96554","Sedang"
"96555","Sedang"
"96556","Sedang"
"96557","Sedang"
"96558","Sedang"
"96559","Sedang"
"96560","Sedang"
"96561","Sedang"
"96562","Sedang"
"96563","Sedang"
"96564","Sedang"
"96565","Sedang"
"96566","Sedang"
"96567","Sedang"
"96568","Sedang"
"96569","Sedang"
"96570","Sedang"
"96571","Sedang"
"96572","Sedang"
"96573","Sedang"
"96574","Sedang"
"96575","Sedang"
"96576","Sedang"
"96577","Sedang"
"96578","Sedang"
"96579","Sedang"
"96580","Sedang"
"96581","Sedang"
"96582","Sedang"
"96583","Sedang"
"96584","Sedang"
"96585","Sedang"
"96586","Sedang"
"96587","Sedang"
"96588","Sedang"
"96589","Sedang"
"96590","Sedang"
"96591","Sedang"
"96592","Sedang"
"96593","Sedang"
"96594","Sedang"
"96595","Sedang"
"96596","Sedang"
"96597","Sedang"
"96598","Sedang"
"96599","Sedang"
"96600","Sedang"
"96601","Sedang"
"96602","Sedang"
"96603","Sedang"
"96604","Sedang"
"96605","Sedang"
"96606","Sedang"
"96607","Sedang"
"96608","Sedang"
"96609","Sedang"
"96610","Sedang"
"96611","Sedang"
"96612","Sedang"
"96613","Sedang"
"96614","Sedang"
"96615","Sedang"
"96616","Sedang"
"96617","Sedang"
"96618","Sedang"
"96619","Sedang"
"96620","Sedang"
"96621","Sedang"
"96622","Sedang"
"96623","Sedang"
"96624","Sedang"
"96625","Sedang"
"96626","Sedang"
"96627","Sedang"
"96628","Sedang"
"96629","Sedang"
"96630","Sedang"
"96631","Sedang"
"96632","Sedang"
"96633","Sedang"
"96634","Sedang"
"96635","Sedang"
"96636","Sedang"
"96637","Sedang"
"96638","Sedang"
"96639","Sedang"
"96640","Sedang"
"96641","Sedang"
"96642","Sedang"
"96643","Sedang"
"96644","Sedang"
"96645","Sedang"
"96646","Sedang"
"96647","Sedang"
"96648","Sedang"
"96649","Sedang"
"96650","Sedang"
"96651","Sedang"
"96652","Sedang"
"96653","Sedang"
"96654","Sedang"
"96655","Sedang"
"96656","Sedang"
"96657","Sedang"
"96658","Sedang"
"96659","Sedang"
"96660","Sedang"
"96661","Sedang"
"96662","Sedang"
"96663","Sedang"
"96664","Sedang"
"96665","Sedang"
"96666","Sedang"
"96667","Sedang"
"96668","Sedang"
"96669","Sedang"
"96670","Sedang"
"96671","Sedang"
"96672","Sedang"
"96673","Sedang"
"96674","Sedang"
"96675","Sedang"
"96676","Sedang"
"96677","Sedang"
"96678","Sedang"
"96679","Sedang"
"96680","Sedang"
"96681","Sedang"
"96682","Sedang"
"96683","Sedang"
"96684","Sedang"
"96685","Sedang"
"96686","Sedang"
"96687","Sedang"
"96688","Sedang"
"96689","Sedang"
"96690","Sedang"
"96691","Sedang"
"96692","Sedang"
"96693","Sedang"
"96694","Sedang"
"96695","Sedang"
"96696","Sedang"
"96697","Sedang"
"96698","Sedang"
"96699","Sedang"
"96700","Sedang"
"96701","Sedang"
"96702","Sedang"
"96703","Sedang"
"96704","Sedang"
"96705","Sedang"
"96706","Sedang"
"96707","Sedang"
"96708","Sedang"
"96709","Sedang"
"96710","Sedang"
"96711","Sedang"
"96712","Sedang"
"96713","Sedang"
"96714","Sedang"
"96715","Sedang"
"96716","Sedang"
"96717","Sedang"
"96718","Sedang"
"96719","Sedang"
"96720","Sedang"
"96721","Sedang"
"96722","Sedang"
"96723","Sedang"
"96724","Sedang"
"96725","Sedang"
"96726","Sedang"
"96727","Sedang"
"96728","Sedang"
"96729","Sedang"
"96730","Sedang"
"96731","Sedang"
"96732","Sedang"
"96733","Sedang"
"96734","Sedang"
"96735","Sedang"
"96736","Sedang"
"96737","Sedang"
"96738","Sedang"
"96739","Sedang"
"96740","Sedang"
"96741","Sedang"
"96742","Sedang"
"96743","Sedang"
"96744","Sedang"
"96745","Sedang"
"96746","Sedang"
"96747","Sedang"
"96748","Sedang"
"96749","Sedang"
"96750","Sedang"
"96751","Sedang"
"96752","Sedang"
"96753","Sedang"
"96754","Sedang"
"96755","Sedang"
"96756","Sedang"
"96757","Sedang"
"96758","Sedang"
"96759","Sedang"
"96760","Sedang"
"96761","Sedang"
"96762","Sedang"
"96763","Sedang"
"96764","Sedang"
"96765","Sedang"
"96766","Sedang"
"96767","Sedang"
"96768","Sedang"
"96769","Sedang"
"96770","Sedang"
"96771","Sedang"
"96772","Sedang"
"96773","Sedang"
"96774","Sedang"
"96775","Sedang"
"96776","Sedang"
"96777","Sedang"
"96778","Sedang"
"96779","Sedang"
"96780","Sedang"
"96781","Sedang"
"96782","Sedang"
"96783","Sedang"
"96784","Sedang"
"96785","Sedang"
"96786","Sedang"
"96787","Sedang"
"96788","Sedang"
"96789","Sedang"
"96790","Sedang"
"96791","Sedang"
"96792","Sedang"
"96793","Sedang"
"96794","Sedang"
"96795","Sedang"
"96796","Sedang"
"96797","Sedang"
"96798","Sedang"
"96799","Sedang"
"96800","Sedang"
"96801","Sedang"
"96802","Sedang"
"96803","Sedang"
"96804","Sedang"
"96805","Sedang"
"96806","Sedang"
"96807","Sedang"
"96808","Sedang"
"96809","Sedang"
"96810","Sedang"
"96811","Sedang"
"96812","Sedang"
"96813","Sedang"
"96814","Sedang"
"96815","Sedang"
"96816","Sedang"
"96817","Sedang"
"96818","Sedang"
"96819","Sedang"
"96820","Sedang"
"96821","Sedang"
"96822","Sedang"
"96823","Sedang"
"96824","Sedang"
"96825","Sedang"
"96826","Sedang"
"96827","Sedang"
"96828","Sedang"
"96829","Sedang"
"96830","Sedang"
"96831","Sedang"
"96832","Sedang"
"96833","Sedang"
"96834","Sedang"
"96835","Sedang"
"96836","Sedang"
"96837","Sedang"
"96838","Sedang"
"96839","Sedang"
"96840","Sedang"
"96841","Sedang"
"96842","Sedang"
"96843","Sedang"
"96844","Sedang"
"96845","Sedang"
"96846","Sedang"
"96847","Sedang"
"96848","Sedang"
"96849","Sedang"
"96850","Sedang"
"96851","Sedang"
"96852","Sedang"
"96853","Sedang"
"96854","Sedang"
"96855","Sedang"
"96856","Sedang"
"96857","Sedang"
"96858","Sedang"
"96859","Sedang"
"96860","Sedang"
"96861","Sedang"
"96862","Sedang"
"96863","Sedang"
"96864","Sedang"
"96865","Sedang"
"96866","Sedang"
"96867","Sedang"
"96868","Sedang"
"96869","Sedang"
"96870","Sedang"
"96871","Sedang"
"96872","Sedang"
"96873","Sedang"
"96874","Sedang"
"96875","Sedang"
"96876","Sedang"
"96877","Sedang"
"96878","Sedang"
"96879","Sedang"
"96880","Sedang"
"96881","Sedang"
"96882","Sedang"
"96883","Sedang"
"96884","Sedang"
"96885","Sedang"
"96886","Sedang"
"96887","Sedang"
"96888","Sedang"
"96889","Sedang"
"96890","Sedang"
"96891","Sedang"
"96892","Sedang"
"96893","Sedang"
"96894","Sedang"
"96895","Sedang"
"96896","Sedang"
"96897","Sedang"
"96898","Sedang"
"96899","Sedang"
"96900","Sedang"
"96901","Sedang"
"96902","Sedang"
"96903","Sedang"
"96904","Sedang"
"96905","Sedang"
"96906","Sedang"
"96907","Sedang"
"96908","Sedang"
"96909","Sedang"
"96910","Sedang"
"96911","Sedang"
"96912","Sedang"
"96913","Sedang"
"96914","Sedang"
"96915","Sedang"
"96916","Sedang"
"96917","Sedang"
"96918","Sedang"
"96919","Sedang"
"96920","Sedang"
"96921","Sedang"
"96922","Sedang"
"96923","Sedang"
"96924","Sedang"
"96925","Sedang"
"96926","Sedang"
"96927","Sedang"
"96928","Sedang"
"96929","Sedang"
"96930","Sedang"
"96931","Sedang"
"96932","Sedang"
"96933","Sedang"
"96934","Sedang"
"96935","Sedang"
"96936","Sedang"
"96937","Sedang"
"96938","Sedang"
"96939","Sedang"
"96940","Sedang"
"96941","Sedang"
"96942","Sedang"
"96943","Sedang"
"96944","Sedang"
"96945","Sedang"
"96946","Sedang"
"96947","Sedang"
"96948","Sedang"
"96949","Sedang"
"96950","Sedang"
"96951","Sedang"
"96952","Sedang"
"96953","Sedang"
"96954","Sedang"
"96955","Sedang"
"96956","Sedang"
"96957","Sedang"
"96958","Sedang"
"96959","Sedang"
"96960","Sedang"
"96961","Sedang"
"96962","Sedang"
"96963","Sedang"
"96964","Sedang"
"96965","Sedang"
"96966","Sedang"
"96967","Sedang"
"96968","Sedang"
"96969","Sedang"
"96970","Sedang"
"96971","Sedang"
"96972","Sedang"
"96973","Sedang"
"96974","Sedang"
"96975","Sedang"
"96976","Sedang"
"96977","Sedang"
"96978","Sedang"
"96979","Sedang"
"96980","Sedang"
"96981","Sedang"
"96982","Sedang"
"96983","Sedang"
"96984","Sedang"
"96985","Sedang"
"96986","Sedang"
"96987","Sedang"
"96988","Sedang"
"96989","Sedang"
"96990","Sedang"
"96991","Sedang"
"96992","Sedang"
"96993","Sedang"
"96994","Sedang"
"96995","Sedang"
"96996","Sedang"
"96997","Sedang"
"96998","Sedang"
"96999","Sedang"
"97000","Sedang"
"97001","Sedang"
"97002","Sedang"
"97003","Sedang"
"97004","Sedang"
"97005","Sedang"
"97006","Sedang"
"97007","Sedang"
"97008","Sedang"
"97009","Sedang"
"97010","Sedang"
"97011","Sedang"
"97012","Sedang"
"97013","Sedang"
"97014","Sedang"
